ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_indicator,note_source
BRN,SDG_0831_SEX_ECO_RT,BA:8230,SEX_M,ECO_AGNAG_NAG,2017,35.8,,,R1:3513
BRN,SDG_0831_SEX_ECO_RT,BA:8230,SEX_F,ECO_AGNAG_TOTAL,2017,38.8,,,R1:3513
BRN,SDG_0831_SEX_ECO_RT,BA:8230,SEX_F,ECO_AGNAG_AGR,2017,53.6,,,R1:3513
BRN,SDG_0831_SEX_ECO_RT,BA:8230,SEX_F,ECO_AGNAG_NAG,2017,38.8,,,R1:3513
BRN,SDG_0831_SEX_ECO_RT,BA:8230,SEX_T,ECO_AGNAG_TOTAL,2014,33.5,B,I11:264,R1:3513
BRN,SDG_0831_SEX_ECO_RT,BA:8230,SEX_T,ECO_AGNAG_AGR,2014,97,B,I11:264,R1:3513
BRN,SDG_0831_SEX_ECO_RT,BA:8230,SEX_T,ECO_AGNAG_NAG,2014,25.9,B,I11:264,R1:3513
BRN,SDG_0831_SEX_ECO_RT,BA:8230,SEX_M,ECO_AGNAG_TOTAL,2014,35.6,B,I11:264,R1:3513
BRN,SDG_0831_SEX_ECO_RT,BA:8230,SEX_M,ECO_AGNAG_AGR,2014,94.6,B,I11:264,R1:3513
BRN,SDG_0831_SEX_ECO_RT,BA:8230,SEX_M,ECO_AGNAG_NAG,2014,31.7,B,I11:264,R1:3513
BRN,SDG_0831_SEX_ECO_RT,BA:8230,SEX_F,ECO_AGNAG_TOTAL,2014,30.6,B,I11:264,R1:3513
BRN,SDG_0831_SEX_ECO_RT,BA:8230,SEX_F,ECO_AGNAG_AGR,2014,98.2,B,I11:264,R1:3513
BRN,SDG_0831_SEX_ECO_RT,BA:8230,SEX_F,ECO_AGNAG_NAG,2014,17,B,I11:264,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_T,ECO_AGNAG_TOTAL,2022,75,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_T,ECO_AGNAG_AGR,2022,98.6,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_T,ECO_AGNAG_NAG,2022,70,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_M,ECO_AGNAG_TOTAL,2022,76.7,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_M,ECO_AGNAG_AGR,2022,99.3,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_M,ECO_AGNAG_NAG,2022,69.2,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_F,ECO_AGNAG_TOTAL,2022,73.2,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_F,ECO_AGNAG_AGR,2022,96.6,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_F,ECO_AGNAG_NAG,2022,70.8,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_T,ECO_AGNAG_TOTAL,2021,71.6,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_T,ECO_AGNAG_AGR,2021,97.8,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_T,ECO_AGNAG_NAG,2021,66,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_M,ECO_AGNAG_TOTAL,2021,74.5,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_M,ECO_AGNAG_AGR,2021,98.1,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_M,ECO_AGNAG_NAG,2021,67.1,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_F,ECO_AGNAG_TOTAL,2021,68.6,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_F,ECO_AGNAG_AGR,2021,97.2,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_F,ECO_AGNAG_NAG,2021,65.1,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_T,ECO_AGNAG_TOTAL,2020,74,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_T,ECO_AGNAG_AGR,2020,98.5,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_T,ECO_AGNAG_NAG,2020,68.1,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_M,ECO_AGNAG_TOTAL,2020,75.7,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_M,ECO_AGNAG_AGR,2020,99.1,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_M,ECO_AGNAG_NAG,2020,68.1,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_F,ECO_AGNAG_TOTAL,2020,72.2,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_F,ECO_AGNAG_AGR,2020,97.4,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_F,ECO_AGNAG_NAG,2020,68.2,,,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_T,ECO_AGNAG_TOTAL,2019,71.3,B,I11:264,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_T,ECO_AGNAG_AGR,2019,96.2,B,I11:264,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_T,ECO_AGNAG_NAG,2019,67,B,I11:264,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_M,ECO_AGNAG_TOTAL,2019,72.4,B,I11:264,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_M,ECO_AGNAG_AGR,2019,97.9,B,I11:264,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_M,ECO_AGNAG_NAG,2019,65.9,B,I11:264,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_F,ECO_AGNAG_TOTAL,2019,70.2,B,I11:264,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_F,ECO_AGNAG_AGR,2019,92,B,I11:264,R1:3513
BWA,SDG_0831_SEX_ECO_RT,BX:15710,SEX_F,ECO_AGNAG_NAG,2019,68.1,B,I11:264,R1:3513
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_TOTAL,2020,1.9,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_AGR,2020,5.5,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_NAG,2020,1.8,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_TOTAL,2020,1.6,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_AGR,2020,,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_NAG,2020,1.6,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_TOTAL,2020,2.2,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_AGR,2020,11.9,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_NAG,2020,2,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_TOTAL,2019,1.7,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_AGR,2019,6.7,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_NAG,2019,1.5,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_TOTAL,2019,0.7,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_AGR,2019,,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_NAG,2019,0.6,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_TOTAL,2019,2.8,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_AGR,2019,13.5,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_NAG,2019,2.6,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_TOTAL,2018,2.1,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_AGR,2018,5.5,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_NAG,2018,2,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_TOTAL,2018,1.3,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_AGR,2018,,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_NAG,2018,1.3,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_TOTAL,2018,3,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_AGR,2018,11.4,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_NAG,2018,2.8,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_TOTAL,2017,1.7,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_AGR,2017,10.9,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_NAG,2017,1.5,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_TOTAL,2017,0.8,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_AGR,2017,9.1,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_NAG,2017,0.6,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_TOTAL,2017,2.8,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_AGR,2017,14.5,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_NAG,2017,2.5,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_TOTAL,2016,2,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_AGR,2016,9.5,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_NAG,2016,1.7,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_TOTAL,2016,1.2,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_AGR,2016,5.9,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_NAG,2016,1.1,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_TOTAL,2016,2.8,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_AGR,2016,18.7,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_NAG,2016,2.5,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_TOTAL,2015,2.2,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_AGR,2015,9.1,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_NAG,2015,2,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_TOTAL,2015,1.4,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_AGR,2015,5.7,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_NAG,2015,1.2,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_TOTAL,2015,3.2,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_AGR,2015,18.2,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_NAG,2015,2.9,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_TOTAL,2014,1.8,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_AGR,2014,10.3,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_NAG,2014,1.5,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_TOTAL,2014,1.2,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_AGR,2014,6.5,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_NAG,2014,0.9,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_TOTAL,2014,2.6,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_AGR,2014,19,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_NAG,2014,2.3,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_TOTAL,2013,1.5,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_AGR,2013,11.8,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_NAG,2013,1.3,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_TOTAL,2013,0.8,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_AGR,2013,2.9,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_NAG,2013,0.8,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_TOTAL,2013,2.4,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_AGR,2013,28.9,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_NAG,2013,1.9,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_TOTAL,2012,1.4,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_AGR,2012,7.9,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_NAG,2012,1.3,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_TOTAL,2012,0.7,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_AGR,2012,,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_NAG,2012,0.7,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_TOTAL,2012,2.3,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_AGR,2012,18.5,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_NAG,2012,2,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_TOTAL,2011,1.7,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_AGR,2011,8.5,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_NAG,2011,1.6,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_TOTAL,2011,1,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_AGR,2011,,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_NAG,2011,1,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_TOTAL,2011,2.7,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_AGR,2011,21.3,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_NAG,2011,2.3,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_TOTAL,2010,3.4,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_AGR,2010,10.9,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_NAG,2010,3.2,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_TOTAL,2010,2.7,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_AGR,2010,6,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_NAG,2010,2.6,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_TOTAL,2010,4.2,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_AGR,2010,21.2,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_NAG,2010,3.9,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_TOTAL,2009,3.4,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_AGR,2009,13.3,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_NAG,2009,3.1,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_TOTAL,2009,2.8,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_AGR,2009,6.7,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_NAG,2009,2.6,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_TOTAL,2009,4.1,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_AGR,2009,28,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_NAG,2009,3.7,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_TOTAL,2007,3.6,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_AGR,2007,8.8,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_T,ECO_AGNAG_NAG,2007,3.5,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_TOTAL,2007,3.3,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_AGR,2007,8.1,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_M,ECO_AGNAG_NAG,2007,3.2,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_TOTAL,2007,4.1,,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_AGR,2007,11.2,U,,R1:3513_T2:85
CHE,SDG_0831_SEX_ECO_RT,BB:13356,SEX_F,ECO_AGNAG_NAG,2007,4,,,R1:3513_T2:85
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_T,ECO_AGNAG_TOTAL,2021,27.4,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_T,ECO_AGNAG_AGR,2021,38.1,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_T,ECO_AGNAG_NAG,2021,26.6,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_M,ECO_AGNAG_TOTAL,2021,26.7,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_M,ECO_AGNAG_AGR,2021,38.3,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_M,ECO_AGNAG_NAG,2021,25.7,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_F,ECO_AGNAG_TOTAL,2021,28.2,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_F,ECO_AGNAG_AGR,2021,37.1,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_F,ECO_AGNAG_NAG,2021,27.9,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_T,ECO_AGNAG_TOTAL,2020,25.8,B,I11:264,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_T,ECO_AGNAG_AGR,2020,39.3,B,I11:264,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_T,ECO_AGNAG_NAG,2020,24.8,B,I11:264,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_M,ECO_AGNAG_TOTAL,2020,25.3,B,I11:264,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_M,ECO_AGNAG_AGR,2020,39.3,B,I11:264,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_M,ECO_AGNAG_NAG,2020,23.8,B,I11:264,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_F,ECO_AGNAG_TOTAL,2020,26.6,B,I11:264,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_F,ECO_AGNAG_AGR,2020,39.1,B,I11:264,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_F,ECO_AGNAG_NAG,2020,26.1,B,I11:264,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_T,ECO_AGNAG_TOTAL,2019,29.3,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_T,ECO_AGNAG_AGR,2019,44.5,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_T,ECO_AGNAG_NAG,2019,27.8,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_M,ECO_AGNAG_TOTAL,2019,28.4,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_M,ECO_AGNAG_AGR,2019,44.2,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_M,ECO_AGNAG_NAG,2019,26.3,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_F,ECO_AGNAG_TOTAL,2019,30.5,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_F,ECO_AGNAG_AGR,2019,45.9,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_F,ECO_AGNAG_NAG,2019,29.7,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_T,ECO_AGNAG_TOTAL,2018,29.3,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_T,ECO_AGNAG_AGR,2018,45.6,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_T,ECO_AGNAG_NAG,2018,27.7,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_M,ECO_AGNAG_TOTAL,2018,28.3,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_M,ECO_AGNAG_AGR,2018,45.1,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_M,ECO_AGNAG_NAG,2018,25.9,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_F,ECO_AGNAG_TOTAL,2018,30.9,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_F,ECO_AGNAG_AGR,2018,47.2,,,R1:3513
CHL,SDG_0831_SEX_ECO_RT,BA:460,SEX_F,ECO_AGNAG_NAG,2018,29.9,,,R1:3513
CIV,SDG_0831_SEX_ECO_RT,BA:7345,SEX_T,ECO_AGNAG_TOTAL,2019,91.7,,,R1:3513
CIV,SDG_0831_SEX_ECO_RT,BA:7345,SEX_T,ECO_AGNAG_AGR,2019,98.8,,,R1:3513
CIV,SDG_0831_SEX_ECO_RT,BA:7345,SEX_T,ECO_AGNAG_NAG,2019,85.9,,,R1:3513
CIV,SDG_0831_SEX_ECO_RT,BA:7345,SEX_M,ECO_AGNAG_TOTAL,2019,88.5,,,R1:3513
CIV,SDG_0831_SEX_ECO_RT,BA:7345,SEX_M,ECO_AGNAG_AGR,2019,98.5,,,R1:3513
CIV,SDG_0831_SEX_ECO_RT,BA:7345,SEX_M,ECO_AGNAG_NAG,2019,78.9,,,R1:3513
CIV,SDG_0831_SEX_ECO_RT,BA:7345,SEX_F,ECO_AGNAG_TOTAL,2019,95.9,,,R1:3513
